has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,1148.188758,6,2,0,0,2,0.000000,0.000000,1148.188758
true,1388.786821,8,1,0,0,1,0.000000,0.000000,1388.786821
true,31297.473870,10,1,0,0,1,0.000000,0.000000,31297.473870
true,154.438148,8,1,1,0,0,154.438148,0.000000,0.000000
true,11506.281588,9,2,1,0,1,26.778773,0.000000,11479.502815
true,18296.129855,7,2,0,0,2,0.000000,0.000000,18296.129855
true,54555.466430,9,2,0,0,2,0.000000,0.000000,54555.466430
true,2317.544820,5,2,0,0,2,0.000000,0.000000,2317.544820
true,3773.589669,10,1,0,0,1,0.000000,0.000000,3773.589669
true,18846.798517,8,2,0,0,2,0.000000,0.000000,18846.798517
true,35183.235162,4,3,0,0,3,0.000000,0.000000,35183.235162
true,1077.823347,10,1,0,0,1,0.000000,0.000000,1077.823347
true,33008.681613,10,1,0,0,1,0.000000,0.000000,33008.681613
true,30332.708376,6,2,0,0,2,0.000000,0.000000,30332.708376
true,8.630054,6,1,1,0,0,8.630054,0.000000,0.000000
true,3721.483416,3,1,0,0,1,0.000000,0.000000,3721.483416
true,496.115160,10,1,0,0,1,0.000000,0.000000,496.115160
true,12949.948623,7,1,0,0,1,0.000000,0.000000,12949.948623
true,717.715808,10,1,0,0,1,0.000000,0.000000,717.715808
true,6017.686671,6,1,0,0,1,0.000000,0.000000,6017.686671
true,5233.724058,10,1,0,0,1,0.000000,0.000000,5233.724058
true,2296.988838,6,1,0,0,1,0.000000,0.000000,2296.988838
true,3661.031519,5,1,0,0,1,0.000000,0.000000,3661.031519
true,262.307462,6,1,0,0,1,0.000000,0.000000,262.307462
true,1372.278936,10,1,0,0,1,0.000000,0.000000,1372.278936
true,2565.037666,9,1,0,0,1,0.000000,0.000000,2565.037666
true,1059.542576,10,1,0,0,1,0.000000,0.000000,1059.542576
true,138.523013,6,1,1,0,0,138.523013,0.000000,0.000000
true,5039.892474,7,2,0,0,2,0.000000,0.000000,5039.892474
true,72980.215523,6,4,0,0,4,0.000000,0.000000,72980.215523
true,6032.046073,6,1,0,0,1,0.000000,0.000000,6032.046073
true,4898.379313,10,1,0,0,1,0.000000,0.000000,4898.379313
true,142.316595,8,1,1,0,0,142.316595,0.000000,0.000000
true,15047.210394,9,2,0,0,2,0.000000,0.000000,15047.210394
true,4443.587580,7,1,0,0,1,0.000000,0.000000,4443.587580
true,21030.298526,9,2,0,0,2,0.000000,0.000000,21030.298526
true,4867.229634,9,1,0,0,1,0.000000,0.000000,4867.229634
true,21473.311771,7,2,0,0,2,0.000000,0.000000,21473.311771
true,4719.352226,10,1,0,0,1,0.000000,0.000000,4719.352226
